SIZEIS: 2048 1
1.49902 -4.5 64 2
0.999512 -3 52 2
7.5 -0.499756 54 2
2.17383 1.375 65 4
-1.5 1.5 50 2
4.99609 -1.13249e-06 53 2
0.499756 -6.5 47 2
4.49609 -2.5 53 2
4.49609 -0.5 65 2
5.49609 0.499756 74 2
5.99609 -6 67 2
2 -7 78 2
4.99609 -2 78 2
4 1 83 2
1.49902 0.499756 77 2
3.99805 -1 86 2
3.5 0.5 92 2
-0.5 -0.5 97 2
-2.5034e-06 -2.563e-06 90 2
-3 -6 98 2
-1 -1 80 2
-2.38419e-06 -4 86 2
-10.5 -14.5 81 2
-18 -21 63 2
-19 -29 86 2
2.99805 -8 52 2
16.4844 18.5 30 2
18.5 20.5 60 2
4.5 -1.49902 35 2
2.5 -0.499756 47 2
3.99805 -1 31 2
-6.5 -9.5 44 2
-9.53674e-07 -11 57 2
-5 -23 65 2
-1.5 -5.5 28 2
0.999512 -4 28 2
-1.0498 -2.39844 32 4
3.49805 5.5 22 2
9.99219 22 23 2
9.49219 -3.5 31 2
9.49219 -11.5 60 2
-9.5 -10.5 44 2
5 -0.999512 26 2
1.5 8.5 26 2
0.999512 21 29 2
24.4844 -10.5 47 2
12 3 82 2
13.5 6.5 45 2
21.5 2.5 80 2
14.9922 18 47 2
3.99805 11.9922 82 2
4.99609 -6 73 2
6 -9 89 2
-10 19 82 2
13.9922 -8 99 2
1.99902 -16 107 2
2.5 7.5 91 2
5.5 3.5 99 2
1.49902 1.49902 109 2
-0.5 -15.5 106 2
6.5 -12.5 107 2
1.49902 -0.5 114 2
-2.5 -0.5 120 2
1.99902 -1 112 2
1.49902 -0.5 115 2
12.9922 11.9922 55 2
10.9922 6.99609 84 2
7.5 11.5 96 2
-3.5 5.49609 111 2
1.5 -13.5 107 2
7.99609 -6 114 2
-3.5 16.5 97 2
7 14 96 2
12.4922 -3.5 123 2
-0.5 -1.5 145 2
10.4922 -2.5 120 2
4.99609 0.999512 139 2
-18.5 30.5 111 2
-5 27 79 2
3 2 145 2
-11.5 13.4922 141 2
6.49609 -3.5 120 2
0.999512 -13 138 2
8.99219 7.99609 105 2
0.999512 10.9922 115 2
5.49609 -10.5 139 2
2.5 -1.5 144 2
7.99609 7.99609 120 2
2.99805 -1 141 2
17.9844 1.99902 111 2
8.99219 18.9844 126 2
11.9922 5.99609 108 2
18.5 5.5 143 2
3.49805 32.4688 137 2
2.5 35.5 140 2
8.49219 -0.5 179 2
17.4844 5.49609 200 2
5.99609 -17 123 2
14 -13 154 2
4.49609 12.4922 93 2
13.4922 -1.5 125 2
7.99609 -13 179 2
7 -27 200 2
2.49805 -6.5 151 2
12.9922 6.99609 148 2
3.49805 36.5 147 2
-4.5 29.5 152 2
7 14 222 2
-7.5 24.5 226 2
-6 16.9844 146 2
-2 9.99219 134 2
-11 39 202 2
-19.5 25.4844 180 2
9.99219 -24 218 2
8.5 -15.5 231 2
13.4922 0.499756 181 2
9.99219 -8 213 2
7.5 -6.5 248 2
-28 19.9844 232 2
15.9922 4.99609 229 2
6.49609 18.4844 251 2
10 -18 145 2
2.5 -22.5 165 2
9.49219 2.49805 110 2
7.5 -8.5 128 2
12 -5.99609 168 2
15.4922 27.4844 182 2
21.9844 -9 159 2
15.9922 -18 207 2
-3.5 12.4922 134 2
-5 9.99219 122 2
-6.5 24.4844 168 2
-10.5 24.4844 151 2
20.9844 -8 128 2
16.9844 -11 180 2
-9.5 7.49609 136 2
21.5 -21.5 146 2
21 18 224 2
4.49609 0.499756 266 2
7.49609 -18.5 237 2
16.9844 -15 248 2
4.99609 3.99805 276 2
3.99805 4.99609 284 2
7 2 282 2
-4 -5 294 2
7.99609 -9 204 2
16.9844 -2 219 2
8.99219 -28 194 2
12.5 -26.5 213 2
15.4922 -19.5 266 2
-15 -18 283 2
6.49609 -27.5 228 2
-3.5 -17.5 237 2
5.5 -10.5 182 2
-2 5 184 2
5.99609 5.99609 168 2
12.9922 -2 185 2
-15.5 20.4844 166 2
-3 19.9844 140 2
-14 9.99219 195 2
-1.04904e-05 9.99219 166 2
-3.5 11.4922 189 2
9.49219 7.49609 183 2
33.4688 -25.5 182 2
-1.5 12.4922 213 2
5.49609 6.49609 204 2
-10.5 15.4922 199 2
1 7 209 2
9.99219 16.9844 209 2
18.4844 17.4844 140 2
8.49219 22.4844 172 2
24.4844 5.49609 169 2
15.9922 6.99609 213 2
3.49805 19.4844 191 2
12 12 206 2
-1.04904e-05 18.9844 232 2
6.99609 15.9922 229 2
8 1 189 2
14.4922 -8.5 216 2
-11.5 19.5 208 2
8.5 6.5 206 2
12.4922 -17.5 247 2
0.999512 -9 260 2
8.99219 6.99609 223 2
6.49609 -0.5 239 2
8.5 -0.499756 297 2
-2.02656e-05 -4 313 2
-2.5 -19.5 297 2
-6 -25 293 2
7 -12 319 2
5.49609 -4.5 327 2
5.99609 -16 285 2
5.49609 -7.5 299 2
4.99609 -11 257 2
20.5 20.5 257 2
13.9922 -18 229 2
29 -23 276 2
6.49609 25.4844 287 2
14.4922 16.4844 311 2
13.4922 -19.5 319 2
11.9922 -5 340 2
0.999512 -5 340 2
5.99609 -4 342 2
4.99609 -10 310 2
7 -14 330 2
3.99805 -6 356 2
-0.5 -8.5 363 2
1.99902 -7 338 2
17.9844 3.99805 343 2
-1.5 21.5 327 2
-6.5 23.4844 324 2
1.99902 -2 359 2
3 2 359 2
4.5 6.5 324 2
8.99219 -4 344 2
-4.5 2.49805 361 2
3.49805 8.49219 354 2
2.49805 21.4844 217 2
15.4922 4.49609 232 2
1.49902 8.49219 253 2
-1 26 249 2
7.5 -16.5 270 2
19.4844 -35.5 298 2
8.5 24.5 250 2
10.9922 33.9688 259 2
19.5 1.5 266 2
4.49609 8.49219 298 2
11.5 -4.5 258 2
25.5 -13.4922 290 2
8.49219 24.4844 291 2
8 16 315 2
8 -17 337 2
8.49219 -6.5 352 2
6.49609 -35.5 324 2
3.49805 -37.5 339 2
0.999512 20.9844 279 2
10.4922 23.4844 290 2
2.99805 -28 335 2
21.4844 -10.5 344 2
0.499756 18.4844 307 2
24.9844 -5 330 2
13.9922 38.9688 321 2
5.49609 40.4688 345 2
17.4844 -16.5 381 2
14.4922 -3.5 411 2
-3.5 34.4688 360 2
-6.5 28.4844 348 2
4.99609 32.9688 419 2
-19.5 33.5 406 2
26.9844 -20 110 2
12.4922 -59.5 189 2
-3 32 109 2
-4 14.9922 115 2
7.49609 -34.5 207 2
14.5 -37.5 222 2
3.49805 -11.5 129 2
4.99609 -20 139 2
7.99609 -4.76837e-06 153 2
0.499756 11.4922 161 2
6.99609 -4 149 2
15.4922 -3.5 167 2
1.99902 27.9844 157 2
-6 37 154 2
6.5 -8.5 197 2
2.49805 3.49805 205 2
6.99609 -27 241 2
2.49805 -2.5 247 2
6.49609 -31.5 165 2
11.4922 -47.5 194 2
-9.5 -9.5 246 2
5.49609 -12.5 238 2
-5 -36 204 2
-10 -39 197 2
5.99609 40 143 2
-4.5 43.5 140 2
6 19 201 2
-0.5 19.4844 209 2
18.5 33.5 154 2
-15.5 34.5 173 2
8 19 213 2
4.49609 28.4844 219 2
6.49609 -2.5 141 2
6.99609 -7 156 2
-11.5 9.5 154 2
2.5 2.5 144 2
-0 -11 171 2
16 -24 183 2
1.99902 -2 153 2
-1.00136e-05 -1 156 2
-16 26 182 2
-5 19 166 2
-15 36 240 2
-16 31.9844 212 2
5.99609 11.9922 164 2
1.99902 21.9844 176 2
7.5 25.5 192 2
12.4922 25.4844 218 2
14.4922 -28.5 222 2
23.5 -1.49902 240 2
15 -21 167 2
22.4844 -29.5 206 2
17.5 17.5 262 2
6.5 23.5 297 2
17.9844 -41 263 2
19.4844 -32.5 296 2
-6.5 13.5 163 2
7.99609 -2 166 2
-17.5 36.5 212 2
-15 22 188 2
9.49219 -21.5 194 2
26 -32 226 2
-1.04904e-05 10.9922 173 2
10 -3.99805 179 2
4.49609 -10.5 254 2
8.99219 -17 267 2
14.4922 -42.5 193 2
20.4844 -27.5 228 2
7.99609 -21 291 2
9.99219 -31 316 2
2.5 -15.5 249 2
15.9922 -13 262 2
-10.5 9.5 157 2
29.5 -21.5 167 2
-26.5 36.5 205 2
-16 14 165 2
26.5 -5.49609 221 2
7.5 15.5 242 2
21.9844 -34 183 2
15.9922 -41 228 2
12.4922 -32.5 332 2
23.4844 -37.5 380 2
11.4922 -7.5 285 2
12.4922 -14.5 318 2
28.4844 -43.5 426 2
2.5 -12.5 460 2
21.4844 -29.5 352 2
30.9844 -41 399 2
0.999512 -7 276 2
12.9922 -37 291 2
-4.5 -27.5 259 2
10.4922 -12.5 224 2
8.99219 -25 305 2
11.5 -28.5 325 2
24.4844 -10.5 257 2
14 19 282 2
-20.5 44.5 287 2
-36 58.9688 236 2
15 -10 326 2
-10 23.9844 330 2
-10 38.9688 173 2
7 9 178 2
-23.5 54.5 272 2
-8 35 236 2
22.4844 -34.5 283 2
27.4844 -28.5 324 2
19 -21 219 2
17 -38 269 2
-3.5 4.49609 354 2
-8.5 41.5 317 2
22.9844 -45 318 2
1.99902 -39 340 2
17.5 26.5 195 2
-7 27.9844 216 2
11 13 257 2
-1.04904e-05 14.9922 279 2
-1 -11 234 2
45.5 -25.5 300 2
-27 6.99609 260 2
49.5 -29.4844 244 2
2 32 305 2
-10.5 26.4844 313 2
17.5 -27.5 348 2
1.49902 -6.5 366 2
-40.5 26.4844 279 2
3.49805 -1.5 229 2
-38 31 331 2
-14 45.9688 241 2
-0 0 0 512
-0 -0 0 256
-0 0 0 128
-0 0 0 32
-0 0 0 8
-0 0 0 8
-0 0 0 8
-0 0 0 4
-0 0 0 4
-0 0 0 4
1.5 1.5 0 2
-1 16 0 2
2 -2 -32768 2
-0.5 -17.5 27 2
0.599609 0.5 -1 4
1.99902 4 0 2
2.5 0.5 2 2
-1 0.999512 9 2
-0.5 0.499756 7 2
2.39844 0.649902 -2 4
-0.124939 0.924805 7 4
5 -5 15 2
2.49805 -1.5 19 2
1 1 6 2
4.5 -7.5 14 2
-5 -5 25 2
2.99805 -6 21 2
-1 -3 13 2
2.49805 0.499756 11 2
2.19922 2.19922 8 4
5.99609 7 6 2
-1 3 15 2
-2.5 -1.5 28 2
-1.5 1.5 20 2
-0 0 0 2
5 -4 2 2
32752 32752 -16383 2
4.5 2.5 0 2
3.125 2.125 2 4
4.5 5.5 2 2
1.49902 23.5 13 2
-16384 16376 24579 2
-32752 9.99219 -16391 2
-2.5 23.5 18 2
-3.5 7.49609 17 2
-16336 16360 8232 2
-9 28 54 2
0.0499878 1.89941 19 4
-1.3113e-06 0.999512 20 2
11.4922 9.5 18 2
2.99805 2.99805 21 2
9.49219 -2.5 35 2
5.99609 0.999512 18 2
0.5 -2.5 28 2
-4.5 28.5 34 2
-4 15.9922 30 2
0.999512 -2 29 2
-0.5 -2.5 35 2
-3 4 27 2
1 -3 29 2
-0 0 0 8
-0 0 0 4
-0 0 0 2
-0 -65504 -1 2
-0 0 0 2
-0 0 0 2
-0 0 0 4
-0 0 0 4
-0 0 0 8
-0 0 0 8
-0 0 0 2
16384 16384 8192 2
32768 0.00195312 0 2
-0 0 -32767 2
-16328 16328 24603 2
-1 29 102 2
-0 0 -32767 2
-0 0 -32767 2
16384 -16384 8192 2
-0 -32768 -32767 2
-0 0 0 2
-0 0 0 2
-0 -32768 -32767 2
-0 0 -32767 2
16384 16384 -8192 2
-0 0 -32767 2
-11 32 96 2
-22 20.9844 70 2
-3 32624 143 2
-33.5 6.49609 116 2
-5.5 8.5 39 2
-6 0.999512 31 2
-10 16 59 2
-4 5.99609 38 2
-0 0 -32767 2
-3.5 22.4844 111 2
-0 0 -32767 2
5 32624 133 2
-8.5 12.4922 91 2
-14 22 65 2
-11.5 9.5 121 2
-6.5 19.4844 103 2
-0 0 0 4
16384 -16384 8192 2
-0 -32768 -32767 2
-0 0 0 2
-0 0 0 2
-0 0 0 4
-0 0 0 4
-0 0 -32767 2
-0 0 -32767 2
32768 0.00195312 0 2
-0 0 -32767 2
-16312 16312 24609 2
2.49805 14.4922 130 2
-0 0 -32767 2
-32528 30.9844 32753 2
16384 -16384 8192 2
-0 0 -32767 2
-0 32768 0 2
-0 0 -32767 2
-11368 -1623 -29523 4
-0 0 0 32
-0 0 0 16
-0 0 0 4
-0 0 0 4
-0 0 0 4
-0 0 0 2
3 6 -1 2
5.5 2.5 -1 2
5.49609 1.49902 12 2
32768 0.00195312 0 2
-0 0 -32767 2
-0 0 0 2
-0 0 -32767 2
-32512 -4.5 -32765 2
12 -14 271 2
-16264 -16312 24626 2
24.9844 -26 238 2
7.60156 -16360 -24590 4
14 -24 141 2
19.9844 -30 172 2
10.9922 -15 100 2
17.5 -18.5 126 2
-0 0 0 2
32752 32752 -16383 2
-0 0 0 2
32768 -32752 16382 2
13.5 6.5 0 2
16 29 19 2
30.5 7.5 17 2
28.4844 7.49609 74 2
-0 0 0 2
1 -1 0 2
-0 0 0 2
32752 32752 -16383 2
32752 -8.49219 13 2
-32624 17.4844 32760 2
23.5 -65472 -15 2
-16296 16296 24618 2
4.99609 21 47 2
4.49609 7.49609 60 2
-10 25.9844 101 2
-3 18.9844 89 2
4.49609 -3.5 76 2
12.9922 -9 94 2
9.5 10.5 85 2
1.99902 22.9844 101 2
6.99609 18.9844 147 2
-15.5 18.5 136 2
14 6 172 2
-6 31.9844 176 2
-3 17 113 2
20 8 129 2
-16 27.9844 164 2
17.4844 14.4922 148 2
-0 0 0 8
-0 0 0 4
-0 0 0 2
-0 0 0 2
-0 0 0 2
32752 32752 -16383 2
-0 0 0 4
-0 0 0 2
32752 -32752 16383 2
-0 0 0 2
-0 0 0 2
-0 0 0 8
-0 0 0 8
2.5 2.49609 32766 2
16384 16384 -8192 2
20 11 4 2
16360 -16360 24585 2
-16296 16360 8231 2
20.9844 12.9922 131 2
-32656 -8.99219 -32763 2
31.4844 -20.5 148 2
32768 32752 -16377 2
13 -14 21 2
-0 0 0 2
32768 32752 -16382 2
22 -19 57 2
29 -23 107 2
16 -20 20 2
31.9844 -23 62 2
37.4688 33.5 184 2
-0.5 32.4688 239 2
27.9844 -19 220 2
4.5 -36.5 267 2
-25.5 50.4688 221 2
-1 40 196 2
7.99609 -33 271 2
-17.5 -18.5 268 2
16.5 -31.5 170 2
7.5 -31.5 197 2
13.4922 -18.5 114 2
1.5 -25.5 140 2
-3.8147e-06 -33 199 2
-1 -30 211 2
1.99902 -27 139 2
9.99219 -20 148 2
-0 0 0 4
-32752 32752 16385 2
21 -9 31 2
32768 32752 -16383 2
15.5 -3.49805 19 2
-0 0 0 4
32752 -32752 16383 2
5.5 -18.5 16 2
-0 0 0 2
32768 -32752 16383 2
15.4922 -15.5 75 2
-1.5 -14.5 96 2
11.9922 -10 56 2
-9.5 -20.5 74 2
2.5 -19.5 90 2
6.5 -22.5 103 2
0.499756 -19.5 55 2
4.49609 -23.5 62 2
6 -21 32 2
-1 -10 33 2
15.9922 16 -1 2
10.5 22.5 25 2
-0 0 24 2
5.5 1.5 27 2
1.5 19.5 41 2
4.5 25.5 43 2
-2 -4 24 2
1.49902 1.49902 19 2
3.99805 -4.76837e-07 15 2
2.99805 -3 22 2
0.499756 0.499756 27 2
4.5 -10.5 35 2
-4.76837e-07 -5 29 2
-5.5 -5.5 27 2
-1.5 0.499756 14 2
1.99902 2.99805 15 2
1.49902 6.49609 19 2
17.4844 17.5 26 2
-4.5 2.49805 21 2
4 3 17 2
-13.5 25.5 52 2
10.9922 36 36 2
5.49609 -16.5 50 2
6 -23 60 2
6 -0.999512 24 2
2.5 -0.499756 32 2
10.5 -6.5 61 2
8.5 32656 99 2
4.5 -18.5 47 2
-0 0 -32767 2
0.499756 3.49805 25 2
-1 5 30 2
7.49609 42.5 56 2
-14 29 64 2
0.499756 3.49805 28 2
-2 -32736 -32766 2
-12 17 47 2
1 4 27 2
9.5 18.5 35 2
16.5 12.5 60 2
4.49609 -12.5 56 2
10.4922 -10.5 62 2
2.99805 9.99219 89 2
12.5 19.5 98 2
16 -6.99609 81 2
17.4844 6.49609 113 2
12.4922 0.499756 38 2
13.9922 12.9922 60 2
8.49219 -5.5 40 2
13.4922 -21.5 66 2
22.5 18.5 90 2
7.5 11.5 141 2
16368 16304 -8075 2
4.49609 32608 154 2
4.5 10.5 127 2
-9 30 124 2
6.99609 5.99609 139 2
8.5 5.5 157 2
-25.5 24.5 98 2
-20.5 11.5 57 2
-45.5 -8.5 142 2
-21.5 -0.5 64 2
8.99219 9.99219 154 2
-3 8.99219 178 2
13.4922 14.4922 173 2
-9 9 198 2
-41.5 12.4922 138 2
-17.5 14.5 67 2
-31.5 23.4844 166 2
-29 12.9922 106 2
-16312 16320 8285 2
13.5 7.5 132 2
26.9844 -13 127 2
0.999512 8.99219 160 2
9.49219 16.4844 156 2
15 20 177 2
10 -5 174 2
12.9922 -18 201 2
47 -19 67 2
27.4844 -22.5 146 2
19.9844 -10 43 2
29.4844 -18.5 106 2
16.5 1.5 177 2
8 23 189 2
27 -11.9922 162 2
12 -17 215 2
-3.5 23.4844 200 2
1.5 6.5 201 2
2.99805 -21 226 2
0.499756 1.49902 219 2
17.9844 -23 230 2
17.5 -23.5 268 2
-2.5 20.4844 210 2
10.4922 0.499756 222 2
5 21 205 2
14 7 213 2
10 -18 235 2
3.99805 0.999512 236 2
6 10 252 2
10.5 29.5 248 2
14.5 0.5 258 2
13.5 -14.5 299 2
1.49902 -0.5 39 2
37.4688 -2.5 66 2
-1 -1 39 2
17.4844 -10.5 49 2
15.9922 -24 135 2
6 -37 174 2
9.49219 -26.5 88 2
-5.5 -34.5 98 2
-3.5 5.5 43 2
-0 -1 39 2
-15.5 4.49609 63 2
3.99805 1.99902 39 2
5.99609 -2 43 2
-1 2 46 2
29 25 55 2
12.4922 21.4844 100 2
8.5 -31.5 176 2
8.99219 -47 208 2
8.5 -42.5 100 2
13.5 -41.5 116 2
18.9844 -44 232 2
9.5 -47.5 255 2
14.9922 -42 141 2
5.99609 -40 170 2
3 6 49 2
6.49609 10.4922 59 2
8.99219 37 107 2
-5.5 44.5 111 2
6.49609 2.49805 73 2
-4.5 -6.5 92 2
7.99609 52 103 2
2.49805 53.4688 115 2
4.99609 -6 31 2
7.49609 1.49902 37 2
-3.5 5.49609 31 2
2.49805 -4.5 36 2
16352 -16360 8235 2
-32640 -21.5 -32757 2
8.5 -1.49902 40 2
8.5 -7.5 59 2
-7 13 46 2
0.5 9.5 37 2
-18.5 23.5 78 2
-11 3.99805 58 2
14.9922 -1.96695e-06 40 2
-0.5 6.49609 62 2
8.99219 1.99902 41 2
8.99219 -4 65 2
29 -54 167 2
16.9844 -23 198 2
19.4844 -17.5 81 2
31 -32 129 2
-19 12.9922 197 2
-38.5 14.4922 142 2
20 -33 193 2
-34.5 14.4922 181 2
2.5 4.5 61 2
9 -11 79 2
-4 1.99902 74 2
0.5 10.5 69 2
29.9844 -27 116 2
-0.5 -26.5 162 2
16.5 11.5 85 2
6.99609 -3 117 2
-23.5 23.5 121 2
-15 22 80 2
-35.5 30.5 185 2
-12 28 121 2
-11 10 62 2
5.5 -7.5 59 2
-22 24 96 2
-10.5 10.5 60 2
-32 18 228 2
-22.5 1.49902 175 2
-38.5 10.4922 264 2
-26.5 21.5 176 2
-21.5 -1.5 124 2
-14.5 6.49609 81 2
-16.5 18.5 136 2
-17.5 16.5 110 2
6.49609 -7.5 70 2
16.4844 -2.5 84 2
9 9 57 2
17.9844 9.99219 81 2
3.99805 -1 111 2
1 -8 125 2
3.49805 4.49609 112 2
-1 -6 110 2
20.4844 0.499756 70 2
4.5 -3.5 102 2
-2 12.9922 79 2
4.49609 -1.5 89 2
-3.5 -7.5 116 2
-0.5 -0.5 103 2
4.99609 0.999512 96 2
-1.5 4.49609 101 2
-25 1.99902 74 2
2.5 -5.5 38 2
-23 34 101 2
-12 38 55 2
9.99219 -23 54 2
21 -37 89 2
-5.5 21.5 44 2
-2 -3 47 2
-9 -13 144 2
-2.5 -3.5 120 2
-5.24521e-06 8.99219 123 2
-5 12.9922 118 2
-22.5 15.5 104 2
-16 14.9922 61 2
1.5 8.5 112 2
-16 14.9922 96 2
32.9688 -32 133 2
11 -17 182 2
27 -25 72 2
7.99609 -33 124 2
-6.5 -15.5 192 2
7.5 -19.5 186 2
-11 -40 122 2
15 -42 121 2
0.499756 -3.5 46 2
-0 -17 70 2
-9 3.99805 57 2
11 15 45 2
-2 -9 62 2
7.99609 -3 55 2
10.9922 54 53 2
-12 32 73 2
2 -9 131 2
-3.5 -3.5 127 2
3 -6 113 2
-2.5 -7.5 119 2
2.99805 0.999512 122 2
-16 6.99609 120 2
7.49609 -5.5 119 2
-17 -5 131 2
-2.38419e-06 -7 107 2
0.999512 -1 107 2
-0 5 98 2
4.99609 -1 104 2
3.99805 0.999512 112 2
-5 3.99805 115 2
11.5 5.5 116 2
-8.5 4.5 125 2
-26 5.99609 76 2
24 -5.99609 54 2
-31.5 -0.5 78 2
4.99609 -4 50 2
19.9844 -15 117 2
-9.5 19.5 127 2
25 -22 70 2
29 -22 124 2
-18 30 90 2
-11 14 58 2
-1 2 118 2
-9.5 19.5 97 2
2.5 -2.5 49 2
22.9844 -21 71 2
-17 19 68 2
4 3 51 2
8.5 -9.5 286 2
-17.5 19.4844 279 2
13.5 -16.5 252 2
14.4922 -7.5 284 2
-9 16 245 2
15 9 246 2
-17 12.9922 280 2
15 8.9407e-07 270 2
-5.5 27.4844 256 2
11.4922 -4.5 267 2
0.999512 -5 311 2
-10 18.9844 293 2
7.99609 -1 290 2
-3.5 21.4844 287 2
16.5 0.5 288 2
7.5 8.5 319 2
-4.5 14.4922 263 2
-15.5 31.5 235 2
11.9922 1.99902 290 2
-12.5 23.4844 299 2
-6.5 31.4844 207 2
-9.5 24.5 190 2
-5.5 27.4844 268 2
-8 27.9844 256 2
9.5 12.5 285 2
15.5 -8.5 318 2
-3.5 30.4844 328 2
2.49805 31.4844 315 2
-8.5 17.4844 327 2
-3 31.9844 303 2
18.4844 13.4922 343 2
0.499756 23.4844 370 2
8.5 -49.5 272 2
8.99219 -32 291 2
11.9922 -33 180 2
22.9844 -39 215 2
18.4844 -0.5 295 2
10.9922 -1 335 2
20.4844 -47.5 260 2
7.99609 -37 299 2
7.99609 -22 102 2
31.9844 -33 132 2
-3 46 118 2
-8.5 31.4844 113 2
11.9922 -38 188 2
2.49805 -46.5 215 2
3.49805 10.4922 113 2
7.99609 -5 130 2
3.49805 -16.5 367 2
6.99609 -13 370 2
-0.5 -34.5 316 2
0.499756 -38.5 315 2
9.49219 -7.5 375 2
12.9922 -6 403 2
28.9844 -28 334 2
5.49609 -19.5 378 2
11.9922 -37 226 2
11.4922 -12.5 242 2
28 -13.9922 151 2
21.9844 -24 202 2
30.9844 -16 271 2
3.5 -30.5 329 2
15.9922 -29 252 2
-3 -24 269 2
3.49805 2.49805 191 2
10.4922 -17.5 217 2
-17.5 31.4844 220 2
-7 10.9922 199 2
8.99219 -20 239 2
7.5 -34.5 262 2
11 -0.999512 204 2
3.49805 9.49219 211 2
-23.5 25.4844 293 2
-19.5 25.4844 242 2
-20 27.9844 350 2
-30 20.9844 303 2
-2.5 8.5 220 2
31.4844 7.49609 235 2
-18 23.9844 253 2
14.4922 -3.5 244 2
13.9922 -38 279 2
22.9844 -37 306 2
18.4844 13.4922 217 2
6.49609 -4.5 251 2
6.49609 -31.5 348 2
-9 11.9922 333 2
9.99219 -11 273 2
17.9844 -22 300 2
6 37 275 2
1.5 40.5 276 2
35 -22 305 2
18 2 350 2
8.5 38.5 279 2
8.5 35.5 291 2
7.99609 46.9688 352 2
-0.5 39.4688 368 2
-15.5 10.4922 404 2
-32.5 29.4844 358 2
-2.5 -37.5 388 2
-2 -30 389 2
-20.5 30.5 306 2
-8 28 267 2
-6.5 8.5 370 2
-14 38.9688 338 2
-6 -41 322 2
2 -38 316 2
-9.5 -21.5 254 2
5.99609 -16 244 2
8.99219 -45 333 2
21.5 -31.5 349 2
5.99609 -17 255 2
19.4844 -29.5 284 2
16.4844 8.49219 273 2
32.5 -41.5 335 2
3 45 312 2
1.5 63.5 304 2
34 -10.9922 411 2
14 17 436 2
34.5 13.5 392 2
10.4922 -1.5 451 2
4.49609 -16.5 382 2
6.99609 -20 382 2
20.4844 -38.5 328 2
-14.5 -32.5 339 2
18 -36 417 2
31.9844 -29 449 2
11.5 -26.5 333 2
27.4844 -35.5 371 2
8.49219 -2.5 191 2
-6 30.9844 184 2
22.9844 -38 159 2
30.9844 -26 202 2
-1 43.9688 171 2
3.99805 42 174 2
-4 -18 247 2
8.49219 -24.5 240 2
22.5 -24.5 83 2
25.4844 -38.5 135 2
-1.5 6.5 63 2
3.49805 -10.5 74 2
8.49219 -48.5 193 2
-15 -53 192 2
7.49609 -24.5 94 2
-0 -14 95 2
-1.5 39.4688 186 2
-5.5 16.4844 194 2
-7.5 -29.5 252 2
1.99902 -12 232 2
5.49609 -6.5 210 2
4 -9 217 2
-3.5 7.49609 226 2
0.5 14.5 222 2
9.49219 -40.5 169 2
8.99219 -46 177 2
-2.5 -7.5 98 2
7.99609 -9 93 2
18 -36 198 2
1.49902 -32.5 223 2
20.9844 -32 122 2
0.499756 -36.5 156 2
-9.5 33.5 99 2
-13 26 94 2
11.9922 4.99609 151 2
-2 36 145 2
2.99805 33 68 2
18.9844 24 85 2
-4.5 36.4688 147 2
4.49609 32.5 143 2
15.5 -39.5 116 2
27.9844 -36 157 2
2 -6 62 2
28.4844 -19.5 95 2
19.4844 -8.5 191 2
8.99219 17.9844 218 2
22.4844 -23.5 147 2
20.4844 -33.5 203 2
15.9922 25.9844 107 2
-6.5 52.5 115 2
18.9844 31 155 2
3.49805 18.4844 196 2
-17.5 41.5 102 2
14 29 98 2
-8.5 29.4844 188 2
3.5 33.5 166 2
3.49805 19.4844 232 2
9.49219 30.4844 229 2
19.5 -23.5 223 2
36.9688 -24 263 2
5.5 45.5 237 2
-2.5 61.5 243 2
14.5 5.5 322 2
-4 29.9844 338 2
21 22 214 2
11.4922 30.4844 253 2
34.9688 5.99609 251 2
-14.5 -23.5 304 2
-6.5 37.4688 266 2
-8 25 262 2
-13.5 -41.5 292 2
9 -34 273 2
17.4844 -45.5 239 2
-16 -33 250 2
-0.5 -37.5 149 2
19.4844 -36.5 160 2
-6.5 -18.5 212 2
13.4922 -7.5 208 2
4.5 -16.5 174 2
29 -11.9922 192 2
9.49219 5.49609 269 2
10.4922 12.4922 290 2
2.99805 -21 282 2
3.99805 -24 293 2
21 16 316 2
7 24 342 2
20 -25 317 2
21 -11 351 2
3.49805 -2.5 229 2
20.4844 5.49609 240 2
18.5 -12.5 239 2
7.99609 -9 269 2
36.4688 39.4688 279 2
29.5 36.5 340 2
27.5 -20.5 316 2
27.5 -19.5 363 2
8 42 111 2
-10 19 127 2
9 23 184 2
-19 23 183 2
7.49609 -1.5 134 2
21.9844 -27 159 2
-11 16.9844 160 2
-7.5 2.49805 140 2
-2 48.9688 248 2
-20.5 40.4688 236 2
-3.5 45.4688 340 2
-20 49.9688 331 2
-23.5 31.4844 195 2
-17 22.9844 163 2
-39.5 47.5 283 2
-36 21.9844 220 2
16 -32 194 2
17.4844 -36.5 232 2
11.9922 13.9922 147 2
14.9922 11.9922 170 2
12.9922 -35 272 2
33.4688 -26.5 302 2
15.9922 -15 214 2
28.4844 -12.5 251 2
20.9844 -8 156 2
17.9844 8.99219 197 2
-7 7.99609 158 2
40.5 -18.5 176 2
-1 30.9844 216 2
18.5 4.5 226 2
31.5 -2.49805 263 2
-1.5 34.4688 279 2
-11 17.9844 277 2
-28.5 38.4688 227 2
19.5 -26.5 285 2
-11 11.9922 286 2
-16 26.9844 180 2
-17.5 16.5 148 2
-31 23.9844 245 2
-24 22.9844 184 2
